2014-06-02 08:00:00,20153,12.141111,PM2.5
2014-06-02 09:00:00,20153,12.370973,PM2.5
2014-06-02 10:00:00,20153,15.646516,PM2.5
2014-06-02 11:00:00,20153,15.493611,PM2.5
2014-06-02 12:00:00,20153,16.536528,PM2.5
2014-06-02 13:00:00,20153,16.90625,PM2.5
2014-06-02 14:00:00,20153,17.261667,PM2.5
2014-06-02 15:00:00,20153,17.413334,PM2.5
2014-06-02 16:00:00,20153,25.874722,PM2.5
2014-06-02 17:00:00,20153,26.046667,PM2.5
2014-06-02 18:00:00,20153,18.788055,PM2.5
2014-06-02 19:00:00,20153,18.159027,PM2.5
2014-06-02 20:00:00,20153,14.907778,PM2.5
2014-06-02 21:00:00,20153,14.446944,PM2.5
2014-06-02 22:00:00,20153,16.750416,PM2.5
2014-06-02 23:00:00,20153,10.810972,PM2.5
2014-06-03 00:00:00,20153,4.103889,PM2.5
2014-06-03 02:00:00,20153,0.0,PM2.5
2014-06-03 03:00:00,20153,0.578333,PM2.5
2014-06-03 04:00:00,20153,8.398889,PM2.5
2014-06-03 05:00:00,20153,14.290277,PM2.5
2014-06-03 06:00:00,20153,17.63139,PM2.5
2014-06-03 07:00:00,20153,25.930973,PM2.5
2014-06-03 08:00:00,20153,14.489722,PM2.5
2014-06-03 09:00:00,20153,14.083195,PM2.5
2014-06-03 10:00:00,20153,10.250556,PM2.5
2014-06-03 11:00:00,20153,15.076528,PM2.5
2014-06-03 12:00:00,20153,0.0,PM2.5
2014-06-03 14:00:00,20153,0.0,PM2.5
2014-06-03 15:00:00,20153,0.0,PM2.5
2014-06-03 17:00:00,20153,4.437917,PM2.5
2014-06-03 18:00:00,20153,5.742084,PM2.5
2014-06-03 19:00:00,20153,4.24625,PM2.5
2014-06-03 20:00:00,20153,12.895972,PM2.5
2014-06-03 21:00:00,20153,10.964167,PM2.5
2014-06-03 22:00:00,20153,7.1375,PM2.5
2014-06-03 23:00:00,20153,9.135972,PM2.5
2014-06-04 00:00:00,20153,2.981667,PM2.5
2014-06-04 01:00:00,20153,3.578472,PM2.5
2014-06-04 02:00:00,20153,3.320555,PM2.5
2014-06-04 03:00:00,20153,5.157639,PM2.5
2014-06-04 04:00:00,20153,6.830694,PM2.5
2014-06-04 05:00:00,20153,12.249306,PM2.5
2014-06-04 06:00:00,20153,9.289861,PM2.5
2014-06-04 07:00:00,20153,13.138056,PM2.5
2014-06-04 08:00:00,20153,13.473194,PM2.5
2014-06-04 09:00:00,20153,4.002083,PM2.5
2014-06-04 10:00:00,20153,8.881111,PM2.5
2014-06-04 11:00:00,20153,5.728889,PM2.5
2014-06-04 12:00:00,20153,24.224861,PM2.5
2014-06-04 13:00:00,20153,13.05875,PM2.5
2014-06-04 14:00:00,20153,14.553333,PM2.5
2014-06-04 15:00:00,20153,17.210833,PM2.5
2014-06-04 16:00:00,20153,1.3075,PM2.5
2014-06-04 17:00:00,20153,17.307638,PM2.5
2014-06-04 18:00:00,20153,9.676528,PM2.5
2014-06-04 19:00:00,20153,14.208195,PM2.5
2014-06-04 20:00:00,20153,10.444167,PM2.5
2014-06-04 21:00:00,20153,13.109722,PM2.5
2014-06-04 22:00:00,20153,13.984722,PM2.5
2014-06-04 23:00:00,20153,13.281667,PM2.5
2014-06-05 00:00:00,20153,14.267222,PM2.5
2014-06-05 01:00:00,20153,17.571112,PM2.5
2014-06-05 02:00:00,20153,17.47375,PM2.5
2014-06-05 03:00:00,20153,5.969028,PM2.5
2014-06-05 04:00:00,20153,12.177361,PM2.5
2014-06-05 05:00:00,20153,6.364167,PM2.5
2014-06-05 06:00:00,20153,14.758889,PM2.5
2014-06-05 07:00:00,20153,19.194166,PM2.5
2014-06-05 08:00:00,20153,14.968056,PM2.5
2014-06-05 09:00:00,20153,20.224028,PM2.5
2014-06-05 10:00:00,20153,26.255,PM2.5
2014-06-05 13:00:00,20153,18.924583,PM2.5
2014-06-05 14:00:00,20153,8.014305,PM2.5
2014-06-05 15:00:00,20153,10.043056,PM2.5
2014-06-05 16:00:00,20153,2.645,PM2.5
2014-06-05 17:00:00,20153,18.19389,PM2.5
2014-06-05 18:00:00,20153,20.910833,PM2.5
2014-06-05 19:00:00,20153,29.592916,PM2.5
2014-06-05 20:00:00,20153,42.25375,PM2.5
2014-06-05 21:00:00,20153,24.417917,PM2.5
2014-06-05 22:00:00,20153,17.400555,PM2.5
2014-06-05 23:00:00,20153,9.414444,PM2.5
2014-06-06 00:00:00,20153,9.825833,PM2.5
2014-06-06 01:00:00,20153,6.917917,PM2.5
2014-06-06 02:00:00,20153,14.286667,PM2.5
2014-06-06 03:00:00,20153,10.344584,PM2.5
2014-06-06 04:00:00,20153,26.808332,PM2.5
2014-06-06 05:00:00,20153,20.804861,PM2.5
2014-06-06 06:00:00,20153,13.014028,PM2.5
